Link,EN_title,PENGLISH_title,PERSIAN_title,Content_1,Content_2,Score,Year,Genre,Time
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-tale-of-two-sisters-afsaneh-do-khahar,The Tale Of Two Sisters,Afsaneh do khahar,افسانه دو خواهر,"ماهرخك و گلابتون دو خواهر هستند. آنها ضمن فرار از یك عروسی اجباری وارد جنگل می شوند و در جستجوی جوانی بر می آیند كه می تواند نجاتشان دهد. اما پیش از آنكه جوان را پیدا كنند، در دام یك شكارچی پیر و مكاری می افتند كه قصد دارد آنها را شكار كند. برای رهایی از این دام هر یك از آنها باید به خاطر دیگری از خود بگذرد...","Mahrokhak and Golabatoon are two sisters. As they escape a mandatory wedding, they enter the jungle and look for the young man who can save them. In the meanwhile, they are trapped by an old wicked predator who wants to hunt them. To escape from this trap, each of them must make a sacrifice for the other.",6.7,1994,Drama,75
https://www.imvbox.com/watch-persian-movie-iranian-movies/redhat-and-cousin-kolah-ghermezi-va-pesar-khaleh,Redhat And Cousin,Kolah Ghermezi va Pesar Khaleh,کلاه قرمزی و پسرخاله,"کلاه قرمزی که حالا بزرگ شده، مشغول تحصیل است اما بازیگوشی هایش سبب می شود تا از مدرسه اخراج شود. تلاش او برای اینکه شغلی به دست آورد نیز نتیجه ای عاید نمی کند، تا اینکه از طریق تماشای تلویزیون و ملاحظه برنامه آقای مجری تصمیم میگیرد تا روانه تلویزیون شود.کلاه قرمزی به تهران نزد پسر خاله میرود و با کمک او روانه تلویزیون می شود و در آنجا به خاطر علاقه زیادش به آقای مجری سعی میکند تا موانع راه ازدواج او را از بین بردارد اما مشکلاتی را باعث میشود.","Kolah Ghermezi is a naughty school boy. His playfulness gets him expelled from school and he fails to find a job. He sees a program on TV which attracts his attention and he goes to Tehran. With the help of Pesarkhaleh, he goes to the TV program he had seen and finds the presenter. He likes the presenter so much that he decides to help him overcome the obstacles he faces to get married, but instead causes trouble…Kolah Ghermezi is a naughty school boy. His playfulness gets him expelled from school and he fails to find a job. He sees a program on TV which attracts his attention and he goes to Tehran. With the help of Pesarkhaleh, he goes to the TV program he had seen and finds the reporter. He likes the reporter so much that he decides to help him overcome the obstacles he faces for getting married, but instead causes troubles.",8.1,1994,Comedy,89
https://www.imvbox.com/watch-persian-movie-iranian-movies/good-days-of-life-roozhaye-khoobe-zendegi,Good Days of Life,Roozhaye Khoobe Zendegi,روز‌های خوب زندگی,"شکوه دختر یتیمی است که از دربدری به تنگ آمده است. زن متمولی از او میخواهد تا با پسر جوانش ازدواج کند.شکوه بی آنکه تمایلی داشته باشد به عقد علیرضا پسر آن زن در می آید.شکوه در واقع وظیفه دارد تا روزهای آخر زندگی علیرضا را که به بیماری سرطان مبتلا است، دلپذیر و پرامید کند. در شب عروسی علیرضا براثر سردرد شدیدی راهی بیمارستان می شود و در آنجا وقتی پی می برد که به سرطان مبتلا شده است، از فرط نومیدی،شکوه و خانه را ترک میکند و به خانه استادش میرود. مادر از شکوه میخواهد کاری کند تا علیرضا به خانه برگردد. شکوه با کمک استاد،علیرضا را تشویق می کند تا آهنگ ناتمامش را تمام کند و...","Shokuh is an orphan who has become weary of being homeless. A wealthy woman asks Shokuh to marry her son Alireza. She is reluctant but marries him nonetheless. She is in charge of making Alireza feel better as he is spending his last days due to cancer. On the night of their wedding, he is taken to the hospital after a severe headache, and when he learns about his illness, he leaves home and goes to his professor. His mother asks Shokhuh to bring him back. With the help of the professor, Shokuh encourages Alireza to finish his song and...",8,1994,Drama,90
https://www.imvbox.com/watch-persian-movie-iranian-movies/love-earth-man-zamin-doost-daram,I Love Earth,Man Zamin ra Doost Daram,من زمین را دوست دارم,"خسرو، که کارش رانندگی تاکسی است، یک شب با موجودی فضایی که خود را خپیت میداند، روبرو می شود. رفتار غیرعادی و پیش بینی نشده خپیت، مشکلاتی برای خسرو پدید می آورد.خسرو علت حضورخپیت در زمین را نمی داند تا اینکه زنی فضایی نیز به زمین می آید و اوست که فاش میکند که خپیت به لحاظ مخالفت فرماندهان سیاره با نفس ازدواج او، به زمین تبعید شده است. به زودی پای موجودات فضایی دیگر که قصد بازگرداندن زن و مرد فضایی را دارند به زمین گشوده میشود. بین دو گروه نبردی در میگیرد اما در نهایت، با قول فرماندهان سیاره، که زن و مرد فضایی در صورت بازگشت به سیاره شان، میتوانند ازدواج کنند، غائله خاتمه میگیرد.","An extraterrestrial recently landed on earth befriends a local taxi driver. Through a series of wacky adventures and hi-jinks, the alien begins to learn all about his galactic neighbors on Earth. Zany sci-fi comedy starring Alireza Khamse.Khosro who is a taxi driver, encounters an alien who calls himself Khapit. The unusual and unpredictable behavior of Khapit causes some problems for Khosro. He does not know why Khapit has come to earth until an other female alien comes too. She reveals that Khapit has been exiled to the earth due to the fact that the commanders of their planet disagree with their marriage. Some other aliens come to earth trying to return the couple. A battle is provoked between the two groups but eventually the commanders promise the couple to agree with their marriage in case of going back to the planet. So the problem is solved.",8,1994,Drama,98
https://www.imvbox.com/watch-persian-movie-iranian-movies/for-the-sake-of-hanieh-be-khatere-hanieh,For the Sake of Haniyeh,Be Khatere Haniyeh,به خاطر هانیه,"مردم روستای تنگک، ناخدا علو را مسبب مرگ گروهی از صیادان میدانند و علیه او برمی خیزند. ناخدا و خانواده اش زخم خورده و آزرده مجبور به ترک تنگک، می شوند. پس از مرگ ناخدا، پسر نوجوانش، بشیر مصمم است برای ابراز وجود و اثبات لیاقت خود به تنگک برگردد. او به بهانه آوردن گهواره حضرت علی اصغر (ع) برای مراسم عاشورا عازم زادگاه خود می شود و سفری پر مخاطره را آغاز می کند.","'For the Sake of Haniyeh' is a melancholy family drama which unfolds in the wake of a tragic event. After Captain Olov goes fishing with a crew of fourteen men, he is the only one to return. All the other men drown during the trip. The families of these men hold Olov responsible for their deaths, and rise up in revolt against him. Olov must struggle with his combined feelings of guilt, grief, and acceptance.The people of a village called Tangak, consider captain Olov as the cause of the death of a group of fishermen and rise up against him. The captain and his family, wounded and annoyed, are forced to leave Tangak. After the death of the captain, his teenage son Bashir, is determined to return to Tangak in order to assert himself and prove his worth. On the pretext of bringing the cradle of Ali Asghar for the Ashura ceremony, he travels to his hometown and begins a risky journey.",6.5,1994,Drama,80
https://www.imvbox.com/watch-persian-movie-iranian-movies/so-said-bamdad-chenin-goft-bamdad,So Said Bamdad,Chenin Goft Bamdad,چنین گفت بامداد,,"This documentary invites the audience to a private reading with Ahmad Shamlou (1925-2000), one of the great modern Persian poets, writers and intellectuals. Featuring Shamlou himself reading from his best-known works including 'Abraham in the Fire', 'Little Rhapsodies of Exile' and 'The Tale of Mahan's Restlessness', all in one sitting, this is an intimate recital with a true giant of 20th Century Iranian literature.",8,1994,Arts & Literature,86
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-encounter-didar,The Visitation,Didar,دیدار,"فیلم دیدار با بازی مهران مدیری داستان ژانت پطروسی، دختر دانشجوی عکاسی است که هنگام عکس گرفتن از گل ها و گل فروشی ها دوربینش به سرقت می رود، امیر جوانی که به همراه پدرش باغ گل دارند دزد را تعقیب می کند و دوربین ژانت را پس می گیرد. امیر به بهانه گرفتن عکس های چاپ شده خود و پدرش که توسط ژانت گرفته شده اند، به سراغ این دختر مسیحی می رود. با جدی شدن رابطه، امیر از ژانت تقاضای ازدواج می کند، ولی ژانت تقاضای این پسر مسلمان را نمی پذیرد؛ ولی ....روزهای جنگ. امیر که کارش گل فروشی است با ژانت آشنا می شود، به زودی بین آنها الفتی پدید می آید،امیر پیشنهاد ازدواج می دهد اما ژانت که مسیحی است نمی پذیرد. در جریان یکی از بمباران ها، ژانت پدر و مادرش را از دست میدهد. وقتی موافقت خود را برای ازدواج اعلام میکند،امیر، برای انجام دوره وظیفه سربازی، به جبهه اعزام میشود، اداره ای باغ و پرورش گل به عهده ژانت گذارده میشود. انتظارژانت، برای بازگشت امیر، بیهوده است، چون او به اسارت در آمده است. اما ژانت هشت سال برای آزادی او صبر می کند.","Janet, a young photography student, is robbed while working on an assignment. As she photographs market scenes, a desperado makes off with her beloved camera, much to her dismay. Stranded in the middle of the market angry and desperate, attracts the attention of one of her subjects; the handsome young florist Amir. Amir, who has taken more than a professional interest in Janet and thinks that this is one miraculous encounter that will leave him happy for the rest of his life, sets off in pursuit of the thief. Set against the political backdrop of the Iraq conflict, this romantic film boasts strong performances from its leads.The story takes place during wartime. Amir sells flowers for a living. He meets Jannette and falls in love with her, and proposes to her but Jannette rejects him. Following a bombardment, Jannette finds her parents dead. She later accepts to marry Amir, but now Amir is obliged to fight in the war because of his conscription. Amir leaves his garden and flowers for Jannette and now she has to take care of them. Jannette decides to wait until Amir returns but because he has been taken captive by the enemy, it takes eight years for him to come home.",5.1,1994,Drama,94
https://www.imvbox.com/watch-persian-movie-iranian-movies/abadani-ha,Abadanis,Abadaniha,آبادانی ها,"اتومبیل یک مهاجر جنگی آبادانی مقیم تهران به سرقت برده میشود. او همراه با پسرش جستجویی نومیدکننده را برای یافتن تنها دارائیاش آغاز می کند. در نیمه راه با مردی آشنا می شود که به اقتضای حرفه اش می تواند او را در ردیابی اتومبیلی مسروقه کمک کند. طی این جستجو، «برنا» پسر مرد نیز در پی یافتن عینک گمشده اش است. جستجوی همزمان پدر و پسر مسائلی را ایجاد میکند...","A powerful examination of life during Iran's horrific war with Iraq. Shot in black and white, this film clearly derives inspiration from Vittorio de Sica's Bicycle Thieves and examines the war through the eyes of Bora, a young boy who fled to Tehran with his family. When his father's car is stolen, the family is robbed of its only source of income. As his father takes Bora along in his desperate search for the missing vehicle, we glimpse the despair faced by low income families in times of war. Deeply atmospheric and moving.The car of a war refugee who is now living in Tehran is stolen. He, with the help of his son, begins a desperate search for finding his stolen car. Meanwhile, he meets a man who can help him find his car due to his profession. Within , his son Borna is after his missing eyeglasses, and this simultaneous search brings up some adventures.",8.9,1994,Drama,93
https://www.imvbox.com/watch-persian-movie-iranian-movies/travellers-mosaferan,The Travellers,Mosaferan,مسافران,"خانه ای را برای عروسی آماده میکنند. خبر میرسد که چندتن از بستگان عروس در حادثه ای کشته شده اند. پس از مدتی تردید در پذیرش خبر،سرانجام فاجعه تأیید می شود. آیین سوگواری برپا میشود، بی آنکه کسی به سرنوشت زوج جوان بیندیشد...","A philosophical concept hidden behind the story of a wedding that turns into a funeral when a family die in a car accident…A house is being prepared for a wedding and that's when people hear the news that some of the Bride's relatives passed away in an accident. After that, a funeral takes place in the house and everyone forgets about the future of the young couple and their wedding.",7.3,1993,Drama,93
https://www.imvbox.com/watch-persian-movie-iranian-movies/friends-yaran,Companions,Yaran,یاران,"بهرام، كه یك مبارز سیاسی تحصیل كرده خارج از كشور است و در فنون رزمی هم مهارت دارد، توسط پدر همسرش شیرین، كه یك تیمسار است، مورد تعقیب قرار می گیرد. تیمسار از این كه یكی از آشنایانش مبارزی علیه رژیم شاهنشاهی از كار درآمده، ناراحت است و...",,8,1993,Action,76
https://www.imvbox.com/watch-persian-movie-iranian-movies/once-for-all-yek-bar-baraye-hamishe,Once for All,Yek Bar Baraye Hamishe,یک‌ بار برای‌ همیشه,"زن و شوهری (زهرا و محمود) در حال جدا شدن از یکدیگر هستند، چون «محمود» قصد ترک وطن دارد. «زهرا» که یک مهاجر جنگی است میخواهد به زادگاهش، در خوزستان، برگردد. روز جدایی، زهرا پی میبرد که حامله است و « محمود» اکنون خود را در موقعیت تازه ای مییابد، سعی می کند ترتیب سقط جنین را بدهد، اما بعداً از این تصمیم خود و همچنین قصد سفر به ژاپن منصرف شده و مشغول آراستن خانه کوچک مسکونی خود برای ورود تازه وارد میشود...","A couple, Zahra and Mahmoud, are going to get divorce because Mahmoud wants to immigrate. Zahra who is a war refugee, wants to return to her hometown in Khouzestan. On the day of separation, Zahra finds out that she is pregnant and Mahmoud finds himself in a new situation.A couple, Zahra and Mahmoud, are going to get divorce because Mahmoud wants to leave the country. Zahra who is a war refugee, wants to return her hometown in Khouzestan. On the day of separation, Zahra finds out that she is pregnant and Mahmoud finds himself in a new situation. At first he asks her to abort the baby, but then they refuse to do this and Mahmoud cancels his trip to Japan. He is going to prepare their little house for the newcomer.",7.3,1993,Drama,93
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-victim-ghorbani,The Victim,Ghorbani,قربانی,"حامد، پسر كوچك حاج نصرت، ربوده می شود. ربایندگان تقاضای مبلغ هنگفتی پول می كنند. بحران خانواده ی حاج نصرت را فرا می گیرد. مجید، پسر بزرگ حاج نصرت، كه از همسرش جدا شده و با پسرش در خانه ی پدر زندگی می كند، پدر را مسبب جدایی او از همسرش می داند و ...",,8,1993,Drama,85
https://www.imvbox.com/watch-persian-movie-iranian-movies/all-of-my-daughters-hameye-dokhtarane-man,All of My Daughters,Hameye Dokhtarane Man,همه دختران من,"«اسفندیار» پدر شش دختری که آرزوی داشتن یک پسر را دارد، اکنون در انتظار تولد هفتمین فرزند خود به سر میبرد و گمان دارد که این بار صاحب پسر خواهد شد، اما وقتی به بیمارستان میرود، درمییابد که خداوند از در رحمت دختر دیگری به او عنایت کرده است. تولد هفتمین دختر تحولاتی در زندگی او پدید میآورد. از جمله صاحب خانه ای می شود تا خانواده پر تعدادش در آن بتوانند به راحتی زندگی کنند و دیگر اینکه وسیله ای فراهم میشود تا به شهرستان زادگاه خود بازگردد و...","Esfandiar, the father of six daughters who wishes to have a son, is now waiting for the birthday of his seventh child whom he assumes that would be a boy this time. But when he reaches the hospital, he finds out that God's mercy has sent him another girl. The birth of the seventh girl brings changes in his life. For example, he becomes the owner of a house so that his large family can easily live in it, and the means of returning to his hometown is provided, and...",6,1993,Drama,90
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-spouse-hamsar,The Spouse,Hamsar,همسر,"« شیرین» و شوهرش «احمد» در یک شرکت دارویی کار میکنند. «شیرین» به کمک دوستش از یک شبکه اختلاس پرده برمی دارد و در پی آن مدیرعامل شرکت از کارش برکنار می شود. هیأت مدیره شرکت، « شیرین» را به عنوان مدیر عامل برمیگزینند. شوهر که تحمل ریاست همسرش را ندارد، درگیریها را به خانه می کشاند...","When Reza Soltani finds himself working at the same company as Shirin, his wife, he has doubts about how well things will go. For a while, all flows smoothly, until Shirin is promoted over Reza...Shirin and her husband Ahmad work in a pharmaceutical company. Shirin, with the help of his friend, uncovers a network of embezzlement, which is followed by dismissal of the CEO of the company. The board of directors chooses Shirin as the managing director. Her husband who can not tolerate the presidency of his wife, takes the work conflicts home.",6.5,1993,Drama,95
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-green-ashes-khahestar-sabz,The Green Ashes,Khakestare Sabz,خاکستر سبز,"فیلم خاکستر سبز از ساخته های اولیه ابراهیم حاتمی کیا در مورد هادی جوانیست که به منظور انجام تحقیقات خود جهت فیلمسازی روانه کرواسی می شود. عزیز دوست هادی در جریان مسافرت او به کرواسی با در اختیار قرار دادن یک نوار کاست، یک قطعه عکس، و یک نیمه پلاک از وی برای یافتن دختری بنام فاطمه کمک می گیرد در این میان هادی متوجه رابطه قبلی عزیز و فاطمه می شود و میفهمد که آنها قصد ازدواج داشته اند و این جریان توسط اصغر دوست مشترک میان عزیز و هادی پنهان می شود....","Hadi travels to eastern Europe during World War ll to do some research on his film. His friend, Aziz gives him a package before he leaves. Inside there is a tape, a photo, and half of a plate. Aziz's voice on the tape asks him to find the girl in the photo, while telling him of his time spent in Bosnia as a photographer. Hadi starts his research on the frontline, recovering Aziz's tragic story piece by piece. This heart-breaking drama gives us an insight into occupied Europe through the eyes of Aziz and Hadi. As they each tell their story, the terror of the war is brought to life before our eyes.",5.3,1993,Drama,98
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-boot-chakmeh,The Boot,Chakmeh,چکمه,"دخترکی فکر می کند چکمه هایی که تازه خریده است زیباترین چیزهای دنیا است، اما در برخورد با یک پسربچه درمی یابد که چه چیز میتواند زیباتر از چکمه های او باشد.","The mischievous Samaneh is desperate for a new pair of red boots, and cajoles her mother into buying them for her. However, disaster strikes when she loses one of the boots when riding the bus. What ensues is a quest across Tehran as Samaneh and her mother try to find it. Mohammad Ali Talebi directs this simplistic, fable-like story, and his extensive experience of working with children shines through. An elegant tale of life’s losses and triumphs, 'The Boot' introduces a vivid world seen through the eyes of a child.A little girl thinks that her new boots are the prettiest thing in the world, but she realizes what can be even prettier than her boots after she meets a boy.",1.9,1993,Drama,57
https://www.imvbox.com/watch-persian-movie-iranian-movies/a-prayer-carpet-on-fire-sajjadeye-aatash,The Altar of Fire,Sajjadeye Aatash,سجاده آتش,"به هنگام عملیات کربلای پنج، رزمندگان دوگردان با ماشین بزرگ نظامی دشمن درگیر می شوند. در شرایط نابرابر این نبرد، مهدی و عباس، فرماندهان بسیجی، حالات و اتفاقاتی را سبب می شوند که خارج از انتظارات و پیشبینی های معمول جنگ است...","Basiji battalion fighters Medhi and Abbas find themselves confronted with an enormous enemy war machine during an operation in this suspenseful war drama. In such an unequal battle, their task seems beyond possibility, until the pair band together and fight back in ways that could never have been foreseen. An engaging combination of dynamic action and touching camaraderie.During the operation Karbala 5, the warriors of two battalions go into a fight with huge military machine guns of the enemy. In this unfair battle, Mehdi and Abbas who are two commanders of Iranian forces, do some fantastic works which are all outside the expectations and predictions of any war.",8,1993,Drama,93
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-last-identification-akharin-shenasaei,The Last Reconnaissance,Akharin Shenasaei,آخرین شناسایی,عده ای از بسیجیان تخریب چی بعد از باز کردن معبر در بمباران به شهادت می رسند و از این میان تنها دو نفر باقی می مانند تا کار را یکسره کنند..,"In this exhilarating war drama, a group of Basiji soldiers are on a mission to dig a passageway for an operation. However, a surprise bomb attack has tragic consequences. The remaining soldiers must now endeavor to finish what they started to complete their mission.",8,1993,Action,92
https://www.imvbox.com/watch-persian-movie-iranian-movies/come-with-me-bia-ba-man,Come With Me,Bia Ba Man,بیا با من,"یک فروند کشتی تجاری، ایران را به مقصد دوبی ترک میکند. سپس تغییر مسیر داده رهسپار اروپا، بندر هامبورگ، می شود. حضور یک فراری در کشتی و رابطه او با «سهند»، پسر کاپیتان، حوادثی را در پی می آورد. «سهند» که شیفته شخصیت کتاب «افسانه بمیوک» است فراری را روح«بمیوک» میداند، در بندر هامبورگ خبر فرار شخصی به نام «بمیوک » موجب بروز یک جنجال سیاسی شده و منجر به توقیف کشتی میشود...","A bereaved sea captain finds himself on the wrong course in this maritime adventure. Still reeling from the loss of his wife, he takes his son to Dubai, only to be forced to change course to Hamburg. When a stowaway is discovered onboard, the captain must decide for the crew on how to act. It soon becomes clear that matters of the heart are just as important to the newcomer as the grieving captain. A story of love and loss, this action drama is not to be missed.A merchant vessel leaves Iran for Dubai. Then it changes the route to Europe, Hamburg. The presence of a fugitive on the ship and his relationship with Captain's son, Sahand, leads to a number of problems. Sahand, who is fascinated by the personality of the main character of the book ""The Myth of Bamyuk"", considers the fugitive to be the spirit of Bamyuk. In Hamburg's harbor, the escape of a person named Bamyuk has caused a political controversy leading to the seizure of the ship.",4.8,1993,Action,78
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-actor-honarpisheh,The Actor,Honarpisheh,هنرپیشه,"اکبر عبدی، بازیگر سینما تصمیم میگیرد صرفاً در فیلم های هنری بازی کند، اما همیشه به خاطر پاره ای مشکلات، به خصوص مشکلات مالی مجبور به بازی در فیلم های تجاری میشود. این بار تصمیم قطعی گرفته است، اما پی میبرد که همسرش عزمش را جزم کرده که فرزندی داشتهباشد، اما او نازاست. زندگی آنها دچار مشکل میشود. سرانجام « سیمین» (همسرش) تصمیم خود را میگیرد و دختری کولی را به عقد «اکبر» در می آورد تا صاحب فرزندی شوند. حضور دختر کولی زندگیشان را آشفته می کند، توجه فراوان « اکبر» به «دختر کولی»، «سیمین» را به جنون و تیمارستان می کشاند. اما دختر کولی نمی تواند فرزندی برای «اکبر» به دنیا بیاورد. لذا « اکبر» به سراغ « سیمین» رفته و نوزادی از پرورشگاه به فرزندی میپذیرند.","Akbar Abdi, the popular film actor has always wanted to act only in serious, art films, but a number of circumstances including financial problems force him to appear in commercial productions. Once again Abdi makes up his mind never to act in commercial movies, but then he finds out that his wife has decided to have a child and...An Iranian actor named Akbar is trying to become a serious actor instead of the clown everyone considers him to be. However financial problems force him to abandon his dream of being an artistic actor. He also has to deal with his family problems and his wife's inability to become pregnant.",6.8,1993,Comedy,83
https://www.imvbox.com/watch-persian-movie-iranian-movies/from-karkhe-to-rhein-az-karkhe-ta-rain,From Karkhe To Rhein,Az Karkhe Ta Rain,از کرخه تا راین,"یک مجروح شیمیایی برای معالجه به آلمان اعزام می شود. در آنجا خواهر خود را که سالهای پیش از ایران رفته و ساکن آلمان شده است،ملاقات میکند...","Young veteran Saeed, who is suffering from visual problems due to injuries sustained during the Iran-Iraq War, is sent to Germany for treatment and recuperation. Once there, he is reunited with his sister Leyla, who is now married to a German citizen. The siblings struggle to reconnect in a foreign land, while Saeed prepares himself for surgery that could change his life. A tragic exploration of the horrific repercussions of war.A chemically poisoned veteran goes to Germany for treatment. There he meets his sister, who has been living in Germany for years…",8.4,1993,Drama,92
https://www.imvbox.com/watch-persian-movie-iranian-movies/gizella,Gizella,Gizla,گیزلا,,"This documentary film by Khosrow Sinai explores the work of Gizella Varga-Sinai, an Iran-based Hungarian artist. Featuring English language narration, this film explores her life in two countries, while showcasing some of the artist's greatest works. Poetic and insightful, this is a must for any art aficionado.",3,1993,Arts & Literature,23
https://www.imvbox.com/watch-persian-movie-iranian-movies/union-of-the-god-vasle-nikan,Union of the God,Vasle Nikan,وصل نیکان,"قرار است عروسی «امیر» با «مریم» برگزار شود. شهر به خاطر موشک باران دشمن خالی از سکنه میشود. «امیر» که مأمور خنثی کردن موشک های عمل نکرده است، اصرار دارد که مراسم عروسی هرچه زودتر برگزار شود. اما همه مخالفند چون میبینند کسی نیست که در عروسی شرکت کند. از طرف دیگر خطر همه را تهدید می کند. علیرغم همه مخاطرات «مریم» می پذیرد که عروسی برگزار شود. امیر، که از مأموریتی برگشته براین تصور است که کسی در مراسم عقدکنان نیست، اما میبیند تمام کسانی که شاهد خنثی کردن موشک های عمل نکرده بودند، در عروسی شرکت کرده اند.","Amir insists on celebrating the wedding ceremony despite the dangerous situation made by Iran-Iraq's war.The wedding ceremony of Amir and Maryam is going to be held. The city is haunted due to the enemy's missiles. Amir who is assigned to defuse the nonfunctional missiles, insists on holding the ceremony as soon as possible. But all the others disagree because they believe that there is no one coming to their wedding. On the other hand, danger is everywhere. In spite of all dangers, Maryam accepts to hold the wedding. Amir who is returned from a mission thinks that there is no one in his wedding but he sees that all the people who were watching him defusing the missiles have come to his ceremony.",5.8,1992,Drama,83
https://www.imvbox.com/watch-persian-movie-iranian-movies/comeback-glory-shokoohe-bazgasht,Comeback Glory,Shokoohe Bazgasht,شکوه بازگشت,"با شنیدن خبر نابودی یك بیمارستان صحرایی، دكتر امیر راستین همسر باردارش لیلی را نزد پدر همسرش، می گذارد و به جبهه می رود. در غیاب شوهر، لیلی به كار نقاشی و نگارش كتاب مشغول است. با سامان، مدیر یك مؤسسه انتشاراتی برای چاپ كتابش همكاری می کند. تا اینکه...پزشکی پس از هشت سال اسارت به کشور باز میگردد. و در پی یافتن همسرش برمی آید اما او در غیبت دکتر دچار بیماری روانی شده است. آنها پس از بازیافتن یکدیگر میکوشند زندگی مشترک خود را از سر بگیرند.","A physician comes back to his country after eight years of captivity. He is seeking his wife but she has gone through a mental disorder in his absence. When they find each other, they try to resume their mutual life.",0,1992,Drama,73
https://www.imvbox.com/watch-persian-movie-iranian-movies/suspicion-sooe-zan,Suspicion,Sooe Zan,سو ظن,چند مرد مسلح قصد ربودن بازپرس سهرابی را دارند که به اشتباه وارد خانه همسایه می شوند و آنها را تهدید می کنند که به او کمک کنند.,,7.4,1992,Action,83
https://www.imvbox.com/watch-persian-movie-iranian-movies/my-eyes-belong-to-you-chashmhayam-baraye-to,My Eyes Belong to You,Chashmhayam Baraye To,چشم هایم برای تو,علی و مرجان دو دانشجو هستند كه قرار است با یكدیگر ازدواج كنند. مرجان ناگهان پی می برد كه در آستانه مرگ قرار دارد. پذیرفتن این واقعیت آن هم در آستانه یك زندگی جدید برای او سخت و دشوار است. در نهایت مرجان با اهداء چشمان خود به یك دختر نابینا و كلیه هایش به بیماران نیازمند خود را برای پذیرفتن واقعیت آماده می كند.,,8,1992,Drama,88
https://www.imvbox.com/watch-persian-movie-iranian-movies/escape-goriz,Escape,Goriz,گریز,در پی اختلاف و جدالی که بین دو گروه از قاچاقچیان مواد مخدر پیش می آید به پاسگاه مرزی اطلاع داده می شود که محموله ای از مواد مخدر در حال عبور از مرکز کشور است.,,6,1992,Drama,82
https://www.imvbox.com/watch-persian-movie-iranian-movies/law-abiding-tabeae-ghanoun,Law Abiding,Tabeae Ghanoun,تابع قانون,احمد پس از آزاد شدن از زندان تصمیم می گیرد از همسرش جدا شود. برخلاف او دوستش پرویز به دنبال ترك اعتیاد و تشكیل زندگی است. اما هر دو به یك گروه قاچاق چی مواد مخدر می پیوندند.,,7.4,1992,Drama,87
https://www.imvbox.com/watch-persian-movie-iranian-movies/once-upon-a-time-cinema-nassereddin-shah-actore-cinema,"Once Upon A Time, Cinema","Nassereddin Shah, Actore Cinema",ناصرالدين شاه آكتور سينما,"فیلم ناصرالدین شاه آکتور سینما با بازی عزت الله انتظامی ، اکبر عبدی ، مهدی هاشمی و... داستان میرزا ابراهیم خان عکاس باشی است که در سفر به فرنگ به سر می برد و در آرزوی ازدواج با معشوقه اش پس از بازگشت است. او در سفر شیفته سینماتوگراف می شود. مریضی مظفرالدین شاه او را نگران آینده سینماتوگراف می کند و از شاه کسب تکلیف می کند. شاه به فراشباشی سفارش می کند تا میرزا ابراهیم خان را نزد پسرش ولیعهد بفرستد ولی فراشباشی اشتباهاً او را نزد پدر شاه ناصرالدین شاه می فرستد و ....","Mirza Ebrahim Khan, travels past in time to introduce cinematography to the previous king who can afford to pay for the new industry. The King, who is against cinema and censors the films himself, falls in love with one of the actresses of an old movie and in order to get hold of his lover he leaves the throne and goes after the cinema.",7.3,1992,Comedy,88
